,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paul George,41:20,10,23,.435,1,8,.125,5,10,.500,0,6,6,6,0,0,3,2,26,0
1,Reggie Jackson,38:40,7,15,.467,3,7,.429,2,2,1.000,0,5,5,3,2,1,2,0,19,0
2,Ivica Zubac,34:24,4,5,.800,0,0,,6,6,1.000,4,7,11,0,0,1,1,3,14,0
3,Patrick Beverley,26:16,2,5,.400,2,4,.500,0,0,,1,3,4,1,0,1,0,4,6,-1
4,Marcus Morris,24:43,3,11,.273,1,2,.500,0,0,,1,4,5,1,0,1,1,1,7,-5
5,Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
6,Terance Mann,19:17,3,5,.600,1,3,.333,1,2,.500,0,1,1,1,1,0,0,5,8,-3
7,Luke Kennard,18:43,4,7,.571,2,5,.400,0,0,,1,1,2,2,0,0,0,1,10,+8
8,Rajon Rondo,17:04,2,6,.333,2,4,.500,2,2,1.000,0,3,3,4,0,0,0,1,8,+2
9,Nicolas Batum,15:41,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,0,3,-4
10,DeMarcus Cousins,3:52,0,2,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,2,-2
11,Yogi Ferrell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,Jay Scrubb,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,Daniel Oturu,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,Patrick Patterson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,Team Totals,240,36,80,.450,13,34,.382,18,24,.750,7,32,39,18,3,4,8,19,103,
