,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paul George,37:59,12,24,.500,6,10,.600,1,2,.500,1,2,3,5,1,0,4,3,31,+14
1,Kawhi Leonard,37:52,14,24,.583,1,6,.167,5,5,1.000,2,10,12,5,2,1,2,0,34,+15
2,Nicolas Batum,35:08,6,9,.667,4,6,.667,1,2,.500,1,6,7,2,1,0,1,1,17,+24
3,Reggie Jackson,29:01,6,8,.750,5,6,.833,0,0,,0,1,1,3,1,0,0,3,17,+14
4,Marcus Morris,21:40,3,5,.600,0,2,.000,0,0,,1,1,2,1,1,0,0,2,6,+4
5,Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
6,Terance Mann,22:18,2,5,.400,1,2,.500,2,2,1.000,1,3,4,1,0,0,1,3,7,+21
7,Luke Kennard,17:16,2,4,.500,2,4,.500,0,0,,0,2,2,1,0,0,0,3,6,+12
8,Patrick Beverley,16:04,2,3,.667,0,0,,3,3,1.000,0,2,2,1,0,0,0,3,7,+9
9,Ivica Zubac,13:02,1,4,.250,0,0,,1,2,.500,3,3,6,0,0,1,1,0,3,+8
10,Yogi Ferrell,3:26,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,+4
11,Amir Coffey,3:26,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+4
12,Daniel Oturu,2:48,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,+1
13,Rajon Rondo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,Patrick Patterson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,DeMarcus Cousins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,Team Totals,240,50,89,.562,19,36,.528,13,16,.813,10,31,41,21,6,2,9,18,132,
