,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Booker,33:09,13,23,.565,2,6,.333,2,2,1.000,0,7,7,5,1,0,1,3,30,+22
1,Mikal Bridges,30:01,5,10,.500,3,7,.429,0,0,,1,5,6,3,3,2,0,3,13,+23
2,Jae Crowder,28:50,3,9,.333,3,9,.333,0,0,,0,0,0,2,0,0,0,2,9,+23
3,Deandre Ayton,27:16,2,3,.667,0,0,,4,6,.667,2,5,7,2,0,0,0,2,8,+25
4,Chris Paul,22:56,3,9,.333,1,3,.333,2,2,1.000,0,4,4,6,1,0,2,0,9,+34
5,Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
6,Cameron Payne,18:36,7,11,.636,2,4,.500,0,0,,0,4,4,1,1,0,0,3,16,+2
7,Torrey Craig,18:11,1,7,.143,0,4,.000,0,0,,0,7,7,2,0,2,0,4,2,+9
8,Cameron Johnson,13:15,2,4,.500,1,2,.500,6,7,.857,0,3,3,0,1,0,1,0,11,+11
9,Frank Kaminsky,10:28,1,3,.333,0,0,,1,1,1.000,0,3,3,4,0,0,0,2,3,+1
10,E'Twaun Moore,9:19,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,0,2,4,+1
11,Langston Galloway,8:39,1,5,.200,0,2,.000,0,1,.000,0,1,1,1,0,0,0,0,2,+1
12,Jevon Carter,8:05,0,3,.000,0,1,.000,0,2,.000,0,1,1,1,0,0,0,0,0,-4
13,Dario Šarić,6:51,2,3,.667,1,2,.500,0,0,,0,1,1,2,0,0,0,1,5,0
14,Jalen Smith,4:24,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,0,3,+2
15,Ty-Shon Alexander,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,Team Totals,240,43,94,.457,14,42,.333,15,21,.714,3,44,47,29,7,4,4,22,115,
