,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Ben Simmons,39:00,7,11,.636,0,0,,5,8,.625,2,8,10,11,1,2,4,4,19,+17
1,Tobias Harris,36:39,9,17,.529,2,5,.400,8,10,.800,0,9,9,6,3,1,0,3,28,+11
2,Seth Curry,30:58,10,17,.588,3,6,.500,7,7,1.000,0,0,0,2,0,0,2,3,30,+11
3,Danny Green,29:13,2,7,.286,1,5,.200,0,0,,1,3,4,2,2,0,0,1,5,+12
4,Matisse Thybulle,16:27,3,5,.600,1,3,.333,0,0,,0,0,0,0,1,0,0,4,7,+1
5,Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
6,Tyrese Maxey,26:28,6,14,.429,0,2,.000,1,2,.500,0,6,6,2,1,0,0,2,13,+14
7,Dwight Howard,15:58,2,2,1.000,0,0,,8,10,.800,4,4,8,2,0,3,1,4,12,+8
8,Furkan Korkmaz,14:23,4,8,.500,2,5,.400,0,0,,0,1,1,0,0,0,0,0,10,+8
9,George Hill,14:07,0,0,,0,0,,2,2,1.000,1,1,2,2,1,0,1,1,2,+10
10,Shake Milton,6:46,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,-1
11,Mike Scott,5:01,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,0
12,Rayjon Tucker,1:40,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,-2
13,Isaiah Joe,1:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
14,Paul Reed,1:40,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
15,Anthony Tolliver,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,Team Totals,240,43,84,.512,9,27,.333,34,43,.791,8,32,40,28,9,6,8,25,129,
